casa,compra,venta,fecha
contadoconliqui,1460.1,1462.7,2026-02-28
contadoconliqui,1460.1,1462.7,2026-03-01
contadoconliqui,1460.4,1461.1,2026-03-02
contadoconliqui,1476.5,1480.6,2026-03-03
contadoconliqui,1467.7,1468.3,2026-03-04
contadoconliqui,1474.4,1475.3,2026-03-05
contadoconliqui,1475.7,1478.7,2026-03-06
contadoconliqui,1475.7,1478.7,2026-03-07
contadoconliqui,1475.7,1478.7,2026-03-08
contadoconliqui,1471.7,1473.0,2026-03-09
contadoconliqui,1462.9,1465.0,2026-03-10
contadoconliqui,1454.3,1455.7,2026-03-11
contadoconliqui,1457.5,1458.8,2026-03-12
contadoconliqui,1471.2,1472.6,2026-03-13
contadoconliqui,1471.2,1472.6,2026-03-14
contadoconliqui,1471.2,1472.6,2026-03-15
contadoconliqui,1469.3,1472.6,2026-03-16
contadoconliqui,1467.0,1468.4,2026-03-17
contadoconliqui,1470.6,1472.5,2026-03-18
contadoconliqui,1466.6,1468.5,2026-03-19
contadoconliqui,1468.0,1470.5,2026-03-20
contadoconliqui,1468.0,1470.5,2026-03-21
contadoconliqui,1468.0,1470.5,2026-03-22
contadoconliqui,1468.0,1470.5,2026-03-23
contadoconliqui,1468.0,1470.5,2026-03-24
contadoconliqui,1450.2,1452.1,2026-03-25
contadoconliqui,1445.7,1446.1,2026-03-26
contadoconliqui,1473.7,1475.1,2026-03-27
contadoconliqui,1473.7,1475.1,2026-03-28
contadoconliqui,1473.7,1475.1,2026-03-29
contadoconliqui,1484.5,1485.3,2026-03-30
contadoconliqui,1473.0,1474.9,2026-03-31
contadoconliqui,1483.4,1484.2,2026-04-01
contadoconliqui,1483.4,1484.2,2026-04-02
contadoconliqui,1483.4,1484.2,2026-04-03
contadoconliqui,1483.4,1484.2,2026-04-04
contadoconliqui,1483.4,1484.2,2026-04-05
contadoconliqui,1481.5,1482.6,2026-04-06
contadoconliqui,1485.4,1487.7,2026-04-07
contadoconliqui,1478.0,1478.8,2026-04-08
contadoconliqui,1476.2,1477.4,2026-04-09
contadoconliqui,1470.4,1470.8,2026-04-10
contadoconliqui,1470.4,1470.8,2026-04-11
contadoconliqui,1470.4,1470.8,2026-04-12
contadoconliqui,1463.4,1466.9,2026-04-13
contadoconliqui,1463.3,1468.7,2026-04-14
contadoconliqui,1447.5,1449.3,2026-04-15
contadoconliqui,1449.6,1451.9,2026-04-16
contadoconliqui,1456.8,1459.5,2026-04-17
contadoconliqui,1456.8,1459.5,2026-04-18
contadoconliqui,1456.8,1459.5,2026-04-19
contadoconliqui,1466.1,1467.0,2026-04-20
contadoconliqui,1463.9,1465.9,2026-04-21
contadoconliqui,1470.6,1471.4,2026-04-22
contadoconliqui,1475.7,1477.7,2026-04-23
contadoconliqui,1494.6,1495.8,2026-04-24
contadoconliqui,1494.6,1495.8,2026-04-25
contadoconliqui,1494.6,1495.8,2026-04-26
contadoconliqui,1517.7,1518.7,2026-04-27
contadoconliqui,1500.4,1504.4,2026-04-28
